[11:15:07:13] | ESP_GATTS_DEMO | 4827E2827F72 | -52
[11:15:13:67] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:13:71] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:13:81] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:13:85] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:13:92] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:13:94] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:13:98] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:14:03] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:14:08] | ESP_GATTS_DEMO | 4827E2827F72 | -52
[11:15:14:18] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:14:27] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:14:33] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:14:35] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:14:41] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:14:46] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:14:52] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:14:54] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:14:59] | ESP_GATTS_DEMO | 4827E2827F72 | -55
[11:15:14:64] | ESP_GATTS_DEMO | 4827E2827F72 | -55
[11:15:14:69] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:14:83] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:14:87] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:14:92] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:14:95] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:15:00] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:15:15] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:15:19] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:15:23] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:15:28] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:15:37] | ESP_GATTS_DEMO | 4827E2827F72 | -64
[11:15:15:42] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:15:60] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:15:65] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:15:75] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:15:83] | ESP_GATTS_DEMO | 4827E2827F72 | -52
[11:15:15:95] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:15:96] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:16:11] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:16:21] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:16:25] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:16:29] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:16:35] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:16:43] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:16:48] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:16:56] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:16:62] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:16:66] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:16:70] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:16:77] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:16:79] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:16:83] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:16:88] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:16:98] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:17:10] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:17:16] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:17:24] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:17:29] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:17:37] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:17:42] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:17:51] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:17:55] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:17:60] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:17:64] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:17:69] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:17:78] | ESP_GATTS_DEMO | 4827E2827F72 | -64
[11:15:17:83] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:17:91] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:17:96] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:01] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:18:05] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:18:10] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:18:17] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:18:23] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:28] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:32] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:18:41] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:18:49] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:56] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:58] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:62] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:18:66] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:18:75] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:18:79] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:83] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:18:93] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:18:97] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:19:01] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:19:05] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:19:17] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:19:19] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:19:28] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:19:32] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:19:37] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:19:40] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:19:50] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:19:72] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:19:77] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:19:81] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:19:90] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:19:94] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:20:03] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:20:08] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:20:20] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:20:25] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:20:35] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:20:40] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:20:43] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:20:47] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:20:65] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:20:70] | ESP_GATTS_DEMO | 4827E2827F72 | -66
[11:15:20:74] | ESP_GATTS_DEMO | 4827E2827F72 | -64
[11:15:20:79] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:20:83] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:20:91] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:21:01] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:21:05] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:21:10] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:21:15] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:21:20] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:21:24] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:21:29] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:21:34] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:21:40] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:21:64] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:21:68] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:21:73] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:21:81] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:21:86] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:21:91] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:21:95] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:22:01] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:22:04] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:22:13] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:22:21] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:22:22] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:22:41] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:22:43] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:22:53] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:22:63] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:22:66] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:22:71] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:22:82] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:22:84] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:22:93] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:07] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:23:12] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:23:16] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:23:22] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:25] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:29] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:23:34] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:23:42] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:23:43] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:23:47] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[11:15:23:52] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:63] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:23:65] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:23:69] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:23:75] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:23:82] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:83] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:23:87] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:23:91] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:24:04] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:24:09] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:13] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:18] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:22] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:24:27] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:24:36] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:24:42] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:45] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:54] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:24:58] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:24:63] | ESP_GATTS_DEMO | 4827E2827F72 | -60
[11:15:24:66] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:24:71] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:24:84] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:24:89] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:24:94] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:25:04] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:07] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:12] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:25:23] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:25:30] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:39] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:25:45] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:25:64] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:66] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:71] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:25:76] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:25:80] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:25:84] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:25:88] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:25:94] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:25:97] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:26:03] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:26:06] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:26:15] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:26:19] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:26:24] | ESP_GATTS_DEMO | 4827E2827F72 | -48
[11:15:26:28] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:26:32] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:26:37] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:26:44] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:26:47] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:26:52] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:26:66] | ESP_GATTS_DEMO | 4827E2827F72 | -52
[11:15:26:69] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:26:74] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:26:79] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:26:84] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:26:88] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:26:93] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:27:10] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:15] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:20] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:27:27] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:27:28] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:27:33] | ESP_GATTS_DEMO | 4827E2827F72 | -62
[11:15:27:47] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:48] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:52] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:27:57] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:27:66] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:27:67] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:27:71] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:77] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:27:87] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:27:94] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:27:98] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:28:08] | ESP_GATTS_DEMO | 4827E2827F72 | -47
[11:15:28:12] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:28:21] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:28:26] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:28:31] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:28:40] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:28:68] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:28:73] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:28:81] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:28:95] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:28:99] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:29:08] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:13] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:22] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:29:28] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:29:30] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:29:40] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:48] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:49] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:29:57] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:29:61] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:29:67] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:29:69] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:78] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:29:88] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:29:92] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:30:01] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:30:09] | ESP_GATTS_DEMO | 4827E2827F72 | -66
[11:15:30:10] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:14] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:29] | ESP_GATTS_DEMO | 4827E2827F72 | -53
[11:15:30:32] | ESP_GATTS_DEMO | 4827E2827F72 | -63
[11:15:30:36] | ESP_GATTS_DEMO | 4827E2827F72 | -64
[11:15:30:41] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:45] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:49] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:30:53] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:30:62] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:30:69] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:30:72] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:77] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:30:80] | ESP_GATTS_DEMO | 4827E2827F72 | -54
[11:15:30:90] | ESP_GATTS_DEMO | 4827E2827F72 | -61
[11:15:30:99] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:31:05] | ESP_GATTS_DEMO | 4827E2827F72 | -46
[11:15:31:12] | ESP_GATTS_DEMO | 4827E2827F72 | -54
