[13:15:39:12] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:52:25] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:52:34] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:52:38] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:52:43] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:52:48] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:52:52] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:52:56] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:15:52:65] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:52:71] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:52:74] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:52:83] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:52:88] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:52:93] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:15:53:01] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:53:15] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:53:25] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:53:29] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:53:34] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:53:53] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:53:57] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:53:66] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:53:76] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:15:53:80] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:15:53:85] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:53:94] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:53:99] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:54:03] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:15:54:08] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:15:54:13] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:54:16] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:54:48] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:54:62] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:54:70] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:54:79] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:54:83] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:54:95] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:15:55:03] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:55:15] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:55:16] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:55:25] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:30] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:43] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:55:53] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:57] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:62] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:55:67] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:55:74] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:55:76] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:55:80] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:15:55:85] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:89] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:55:96] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:55:98] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:56:08] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:56:11] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:56:17] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:15:56:25] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:56:37] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:56:38] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:56:42] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:15:56:48] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:15:56:56] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:56:61] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:56:80] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:15:56:92] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:56:99] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:57:06] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:57:19] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:57:24] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:57:33] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:15:57:41] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:15:57:51] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:57:56] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:57:60] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:57:65] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:15:57:70] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:57:78] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:57:83] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:15:57:88] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:15:57:92] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:57:97] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:58:07] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:58:10] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:15:58:19] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:58:39] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:58:48] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:15:58:52] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:15:58:61] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:15:58:65] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:58:74] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:58:84] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:58:94] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:59:12] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:15:59:21] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:59:26] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:59:39] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:15:59:61] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:15:59:70] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:15:59:84] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:59:88] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:15:59:93] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:00:15] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:00:28] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:00:33] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:00:39] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:16:00:51] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:16:00:55] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:00:87] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:01:01] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:01:10] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:01:41] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:01:45] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:01:51] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:01:55] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:01:69] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:01:81] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:01:91] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:16:01:95] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:02:04] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:16:02:22] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:02:23] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:16:02:36] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:02:41] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:02:45] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:02:54] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:02:63] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:02:77] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:16:02:95] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:03:13] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:03:18] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:16:03:36] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:16:03:54] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:03:67] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:03:86] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:16:03:90] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:16:03:94] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:04:07] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:04:11] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:16:04:25] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:04:30] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:04:34] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:04:38] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:04:55] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:04:63] | ESP_GATTS_DEMO | 4827E2827F72 | -78
[13:16:04:65] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:04:78] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:16:04:83] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:05:02] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:05:10] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:05:14] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:16:05:18] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:16:05:36] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:05:46] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:05:50] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:05:54] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:05:60] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:05:74] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:05:83] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:05:91] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:05:95] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:06:04] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:06:07] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:06:12] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:17] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:20] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:25] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:06:45] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:50] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:54] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:06:59] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:06:72] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:06:77] | ESP_GATTS_DEMO | 4827E2827F72 | -66
[13:16:06:81] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:06:86] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:07:08] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:07:13] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:16:07:17] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:16:07:40] | ESP_GATTS_DEMO | 4827E2827F72 | -67
[13:16:07:54] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:16:07:67] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:16:07:76] | ESP_GATTS_DEMO | 4827E2827F72 | -79
