[13:33:18:32] | ESP_GATTS_DEMO | 4827E2827F72 | -79
[13:33:33:24] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:33:33:49] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:33:56] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:33:70] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:33:74] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:33:90] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:34:01] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:34:15] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:34:25] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:34:34] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:34:39] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:34:51] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:34:57] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:34:79] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:34:91] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:34:93] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:34:97] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:35:02] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:35:15] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:35:20] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:35:24] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:35:30] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:35:38] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:35:51] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:35:65] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:33:35:74] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:35:83] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:36:15] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:36:20] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:36:32] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:36:33] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:36:37] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:36:41] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:36:46] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:36:52] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:36:64] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:36:72] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:36:77] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:36:82] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:36:92] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:36:99] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:37:13] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:37:17] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:37:33] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:37:40] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:37:45] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:37:51] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:37:54] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:37:59] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:33:37:73] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:37:78] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:37:93] | ESP_GATTS_DEMO | 4827E2827F72 | -77
[13:33:38:01] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:38:13] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:38:15] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:38:19] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:38:28] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:38:37] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:38:46] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:38:60] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:38:64] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:38:77] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:38:81] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:38:86] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:38:95] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:39:00] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:39:03] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:39:17] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:33:39:21] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:39:34] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:39:35] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:39:40] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:39:57] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:39:62] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:39:89] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:39:95] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:40:15] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:40:17] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:40:28] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:40:35] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:40:38] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:40:55] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:40:60] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:40:65] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:40:69] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:40:75] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:40:84] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:41:02] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:41:06] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:41:12] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:41:18] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:41:20] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:41:36] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:41:56] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:41:61] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:41:65] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:41:77] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:41:79] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:41:96] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:41:97] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:42:06] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:42:10] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:42:28] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:42:42] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:42:57] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:42:59] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:42:64] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:42:68] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:42:72] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:42:82] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:42:87] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:42:91] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:42:97] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:43:04] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:43:31] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:43:45] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:43:62] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:43:71] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:43:79] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:43:88] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:44:01] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:44:05] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:44:10] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:44:14] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:44:18] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:44:22] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:44:31] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:44:45] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:44:54] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:44:68] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:44:72] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:44:80] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:44:94] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:45:07] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:33:45:10] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:45:15] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:45:29] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:45:40] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:45:41] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:45:51] | ESP_GATTS_DEMO | 4827E2827F72 | -89
[13:33:45:64] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:45:69] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:45:80] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:45:91] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:45:96] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:23] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:27] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:32] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:36] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:46:41] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:46:45] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:46:54] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:60] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:46:62] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:46:65] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:46:80] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:46:88] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:46:92] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:47:15] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:47:21] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:47:32] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:47:45] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:47:50] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:47:54] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:47:83] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:47:85] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:47:94] | ESP_GATTS_DEMO | 4827E2827F72 | -90
[13:33:47:98] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:48:07] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:48:34] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:48:45] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:48:50] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:48:77] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:48:85] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:48:89] | ESP_GATTS_DEMO | 4827E2827F72 | -89
[13:33:48:98] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:49:11] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:49:24] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:49:28] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:49:33] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:49:43] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:49:54] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:49:64] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:49:69] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:49:77] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:49:83] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:49:85] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:49:94] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:49:99] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:50:11] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:50:16] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:50:25] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:50:47] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:50:57] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:50:75] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:50:79] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:50:85] | ESP_GATTS_DEMO | 4827E2827F72 | -89
[13:33:50:93] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:50:97] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:03] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:10] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:51:14] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:19] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:51:25] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:34] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:51:39] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:51:52] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:57] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:51:62] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:51:66] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:51:86] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:51:97] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:52:01] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:14] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:52:19] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:52:28] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:31] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:49] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:52:54] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:60] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:66] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:52:72] | ESP_GATTS_DEMO | 4827E2827F72 | -91
[13:33:52:77] | ESP_GATTS_DEMO | 4827E2827F72 | -90
[13:33:52:88] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:52:95] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:53:07] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:53:09] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:53:13] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:53:18] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:53:27] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:33:53:31] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:53:36] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:53:40] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:33:53:49] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:53:53] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:53:57] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:53:62] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:53:66] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:53:71] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:53:75] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:53:81] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:53:87] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:53:98] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:54:01] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:54:09] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:54:10] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:54:15] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:54:29] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:54:37] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:54:42] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:54:49] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:54:55] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:54:60] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:54:69] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:54:89] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:55:00] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:14] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:55:22] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:55:30] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:31] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:41] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:55:50] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:55:58] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:63] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:55:71] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:55:76] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:55:83] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:89] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:55:98] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:56:16] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:56:20] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:56:25] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:56:71] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:56:74] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:56:78] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:02] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:57:10] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:18] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:57:30] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:57:32] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:41] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:46] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:57:51] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:33:57:53] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:57:59] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:57:66] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:70] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:57:93] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:58:07] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:58:21] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:58:25] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:58:52] | ESP_GATTS_DEMO | 4827E2827F72 | -88
[13:33:58:60] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:58:66] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:58:72] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:33:58:78] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:58:83] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:58:87] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:58:97] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:33:59:18] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:59:33] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:33:59:51] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:59:68] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:33:59:73] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:33:59:81] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:33:59:99] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:34:00:04] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:34:00:17] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:26] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:34:00:33] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:35] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:00:39] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:00:43] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:34:00:54] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:57] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:75] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:79] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:34:00:84] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:34:00:95] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:01:01] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:01:29] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:01:49] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:34:01:55] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:01:58] | ESP_GATTS_DEMO | 4827E2827F72 | -76
[13:34:01:68] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:34:01:74] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:34:01:81] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:34:01:85] | ESP_GATTS_DEMO | 4827E2827F72 | -76
