[13:52:27:69] | ESP_GATTS_DEMO | 4827E2827F72 | -90
[13:52:38:01] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:38:05] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:52:38:22] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:38:36] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:38:41] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:38:45] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:38:49] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:38:69] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:38:78] | ESP_GATTS_DEMO | 4827E2827F72 | -80
[13:52:38:83] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:52:38:89] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:52:38:91] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:38:95] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:38:99] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:39:03] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:39:25] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:39:31] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:39:33] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:39:38] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:39:51] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:39:54] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:39:65] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:39:91] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:39:96] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:40:01] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:40:04] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:40:11] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:40:13] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:40:17] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:40:22] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:40:27] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:40:39] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:40:43] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:40:50] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:40:52] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:40:57] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:52:40:63] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:40:75] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:40:92] | ESP_GATTS_DEMO | 4827E2827F72 | -81
[13:52:40:98] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:41:08] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:41:12] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:41:15] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:41:19] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:41:34] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:41:38] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:41:52] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:41:60] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:41:71] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:41:74] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:41:78] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:41:83] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:41:88] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:41:92] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:42:06] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:42:11] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:42:24] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:42:29] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:42:41] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:42:60] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:42:65] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:42:81] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:42:86] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:42:99] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:43:04] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:43:09] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:43:14] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:43:18] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:43:23] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:43:36] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:43:41] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:43:55] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:43:57] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:43:59] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:43:68] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:43:75] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:43:77] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:43:82] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:43:94] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:43:96] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:44:00] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:44:06] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:44:14] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:44:17] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:44:22] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:44:35] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:44:40] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:44:50] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:44:90] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:44:96] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:44:99] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:45:07] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:45:16] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:45:17] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:45:26] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:45:35] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:45:43] | ESP_GATTS_DEMO | 4827E2827F72 | -89
[13:52:45:48] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:45:57] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:45:58] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:45:61] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:45:76] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:45:84] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:46:01] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:46:06] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:46:16] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:46:19] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:46:24] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:46:28] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:46:60] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:52:46:64] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:46:68] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:46:77] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:46:82] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:46:86] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:46:97] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:46:99] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:47:03] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:47:08] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:47:13] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:47:22] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:47:50] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:47:59] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:52:47:67] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:47:71] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:47:78] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:47:99] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:48:04] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:48:09] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:48:19] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:48:28] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:48:32] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:48:41] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:48:50] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:48:59] | ESP_GATTS_DEMO | 4827E2827F72 | -75
[13:52:48:64] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:48:73] | ESP_GATTS_DEMO | 4827E2827F72 | -82
[13:52:48:81] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:48:82] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:48:88] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:48:92] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:48:99] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:49:01] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:49:06] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:49:11] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:49:19] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:49:20] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:49:24] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:49:38] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:49:43] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:49:70] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:49:75] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:49:92] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:50:00] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:50:11] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:50:21] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:50:28] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:50:47] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:50:51] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:52:50:61] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:50:65] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:50:74] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:50:80] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:50:92] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:51:01] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:51:03] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:51:06] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:51:11] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:52:51:30] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:51:38] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:52:51:42] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:51:55] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:51:63] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:51:68] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:51:72] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:51:82] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:52:51:85] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:51:95] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:52:16] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:52:52:23] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:52:26] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:52:43] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:52:53] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:52:72] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:52:76] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:52:85] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:52:89] | ESP_GATTS_DEMO | 4827E2827F72 | -87
[13:52:52:98] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:53:11] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:53:23] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:53:37] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:53:44] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:53:46] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:53:51] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:53:56] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:53:64] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:53:68] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:53:74] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:53:84] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:53:86] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:54:04] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:54:08] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:54:13] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:54:18] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:54:23] | ESP_GATTS_DEMO | 4827E2827F72 | -74
[13:52:54:30] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:54:35] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:54:58] | ESP_GATTS_DEMO | 4827E2827F72 | -68
[13:52:54:63] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:54:70] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:54:79] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:54:93] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:05] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:55:10] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:55:19] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:25] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:55:37] | ESP_GATTS_DEMO | 4827E2827F72 | -71
[13:52:55:43] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:55:45] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:55:49] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:54] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:59] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:55:65] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:55:67] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:55:76] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:55:84] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:86] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:55:95] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:56:18] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:56:21] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:56:36] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:56:40] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:56:47] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:56:48] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:56:58] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:56:67] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:56:76] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:56:86] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:56:88] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:56:93] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:56:98] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:57:02] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:57:07] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:57:15] | ESP_GATTS_DEMO | 4827E2827F72 | -86
[13:52:57:20] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:57:26] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:57:28] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:57:33] | ESP_GATTS_DEMO | 4827E2827F72 | -70
[13:52:57:46] | ESP_GATTS_DEMO | 4827E2827F72 | -84
[13:52:57:57] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:57:67] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:57:71] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:57:75] | ESP_GATTS_DEMO | 4827E2827F72 | -83
[13:52:57:80] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:57:87] | ESP_GATTS_DEMO | 4827E2827F72 | -72
[13:52:57:97] | ESP_GATTS_DEMO | 4827E2827F72 | -85
[13:52:58:07] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:58:12] | ESP_GATTS_DEMO | 4827E2827F72 | -73
[13:52:58:21] | ESP_GATTS_DEMO | 4827E2827F72 | -69
[13:52:58:29] | ESP_GATTS_DEMO | 4827E2827F72 | -82
